Date,Open,High,Low,Close,Adj Close,Volume
2/28/08,137.240005,137.960007,136.550003,136.869995,108.499252,170831100
2/27/08,137.559998,139.139999,137.410004,138.220001,109.569443,168395800
2/26/08,136.75,138.949997,136.5,138.360001,109.680397,212420700
2/25/08,135.539993,137.649994,134.779999,137.330002,108.863914,190107000
2/22/08,134.970001,135.850006,132.860001,135.619995,107.508377,205491000
2/21/08,136.660004,137.009995,134.070007,134.789993,106.85038,201051200
2/20/08,133.990005,136.550003,133.759995,135.919998,107.746178,220085700
2/19/08,136.720001,136.889999,134.610001,135.520004,107.429092,145190000
2/15/08,134.5,135.220001,133.910004,135.139999,107.127876,154110300
2/14/08,136.949997,137,134.789993,135.169998,107.151657,215207200
2/13/08,136.009995,137.059998,135.139999,136.369995,108.102898,181967800
2/12/08,134.910004,136.309998,133.979996,134.990005,107.008949,256654400
2/11/08,133.100006,134.229996,132.039993,133.75,106.025955,188576300
2/8/08,133.089996,134.220001,132.100006,133.070007,105.486923,221643500
2/7/08,131.800003,134.789993,131.729996,133.929993,106.168678,297368100
2/6/08,134.580002,135.25,132.410004,133.050003,105.4711,250792900
2/5/08,135.940002,136.25,133.669998,134.130005,106.327225,286882500
2/4/08,139.210007,139.300003,137.639999,137.820007,109.252373,124694300
2/1/08,137.940002,139.610001,137.520004,139.580002,110.64753,206843600
1/31/08,133.399994,138.539993,133.199997,137.369995,108.895615,343680800
1/30/08,135.580002,138.539993,134.600006,134.910004,106.945549,334939200
1/29/08,136.100006,136.449997,134.880005,135.910004,107.738281,168968300
1/28/08,133.259995,135.520004,132.059998,135.240005,107.207161,217934600
1/25/08,136.509995,136.759995,132.600006,133.039993,105.463142,269603900
1/24/08,134.479996,135.460007,133.309998,134.990005,107.008949,259949300
1/23/08,127.089996,134.190002,126.839996,133.860001,106.113182,511913000
1/22/08,127.209999,132.429993,126,130.720001,103.624039,435923700
1/18/08,134.740005,135.020004,131.100006,132.059998,104.686279,348561500
1/17/08,137.809998,137.880005,132.929993,133.429993,105.77227,397892600
1/16/08,137.360001,139.119995,136.279999,136.979996,108.586449,378802600
1/15/08,139.789993,141.490005,137.899994,138.169998,109.5298,239940100
1/14/08,141.160004,141.860001,140.399994,141.279999,111.995117,170365500
1/11/08,140.779999,141.899994,139,140.149994,111.09938,267076600
1/10/08,139.679993,142.800003,139.369995,141.289993,112.003067,335701200
1/9/08,139.089996,140.789993,137.699997,140.369995,111.273735,301824900
1/8/08,142.080002,142.899994,138.440002,138.910004,110.116409,326365700
1/7/08,141.809998,142.229996,140.100006,141.190002,111.923813,234991000
1/4/08,143.339996,143.440002,140.910004,141.309998,112.018936,232330900
1/3/08,144.910004,145.490005,144.070007,144.860001,114.833084,125133300
1/2/08,146.529999,146.990005,143.880005,144.929993,114.888565,204935600
12/31/07,147.100006,147.610001,146.059998,146.210007,115.903229,108126800
12/28/07,148.539993,148.610001,146.899994,147.300003,116.767326,116398100
12/27/07,149.020004,149.029999,147.320007,147.669998,117.060585,122981700
12/26/07,148.649994,149.679993,148.5,149.550003,118.550926,67093100
12/24/07,148.820007,149.479996,148.479996,149.229996,118.297264,45601400
12/21/07,147.369995,148.419998,147.089996,148.130005,117.425301,146084400
12/20/07,146.839996,146.860001,145.179993,146.800003,115.756569,214813800
12/19/07,145.940002,146.889999,144.940002,145.880005,115.031113,198917200
12/18/07,146.100006,146.479996,143.960007,145.880005,115.031113,245569300
12/17/07,146.610001,146.869995,144.860001,145.070007,114.392441,177269400
12/14/07,147.929993,149.100006,147.100006,147.169998,116.048332,159152900
12/13/07,148.320007,149.389999,147.300003,149.059998,117.538651,237551300
12/12/07,151.059998,151.770004,147.199997,149.369995,117.783127,322435600
12/11/07,152.139999,152.889999,147.830002,147.910004,116.631889,250346400
12/10/07,151.279999,152.25,150.860001,152.080002,119.920029,123914300
12/7/07,151.419998,151.5,150.550003,150.910004,118.997498,148980100
12/6/07,148.630005,151.210007,148.570007,150.940002,119.021118,154457400
12/5/07,147.929993,149.199997,147.830002,148.809998,117.341537,171130000
12/4/07,146.660004,147.539993,146.309998,146.360001,115.409645,136533900
12/3/07,148.190002,148.449997,147.289993,147.679993,116.45047,146430400
11/30/07,149.039993,149.869995,147.330002,148.660004,117.223244,222908000
11/29/07,146.619995,147.720001,146.100006,147.179993,116.056221,199409900
11/28/07,144.190002,147.470001,144.139999,147.130005,116.01683,258596900
11/27/07,141.740005,143.229996,140.949997,142.570007,112.421104,293897900
11/26/07,144.429993,144.880005,140.660004,140.949997,111.143707,214232000
11/23/07,143.070007,144.339996,142.699997,144.130005,113.651207,77688400
11/21/07,143.080002,143.910004,141.669998,141.679993,111.719284,259012400
11/20/07,144.020004,145.529999,142.110001,144.639999,114.053375,414767500
11/19/07,145.279999,145.360001,143.190002,143.759995,113.359436,267746000
11/16/07,146.309998,146.470001,144.570007,145.789993,114.960182,308770600
11/15/07,146.570007,147.490005,144.520004,145.539993,114.763092,263111100
11/14/07,149.220001,149.399994,146.779999,147.669998,116.442589,230558800
11/13/07,145.369995,148.309998,145.220001,148.080002,116.765953,191117400
11/12/07,145.210007,146.610001,143.699997,143.699997,113.312103,243087800
11/9/07,145.690002,147.539993,144.889999,145.139999,114.447578,277745100
11/8/07,147.990005,148.399994,145.070007,147.160004,116.040459,374509900
11/7/07,150.440002,151.130005,147.550003,147.910004,116.631889,306639700
11/6/07,150.860001,152.110001,149.899994,152.070007,119.91214,177800500
11/5/07,149.639999,151.160004,148.970001,150.050003,118.319305,226841000
11/2/07,151.529999,152,149.210007,151.199997,119.22612,331228200
11/1/07,153.289993,153.410004,150.589996,151.029999,119.092087,333040800
10/31/07,153.979996,155.270004,152.839996,154.649994,121.946571,220954400
10/30/07,153.449997,153.75,152.869995,153.059998,120.692787,132981600
10/29/07,153.929993,154.440002,153.550003,154.130005,121.536499,106841000
10/26/07,153.059998,153.619995,151.899994,153.619995,121.134346,176484000
10/25/07,151.649994,152.289993,149.880005,151.839996,119.73082,237374500
10/24/07,151.210007,151.740005,148.839996,151.479996,119.446922,326694200
10/23/07,151.460007,151.949997,150.25,151.759995,119.667679,180085100
10/22/07,148.860001,150.759995,148.660004,150.539993,118.705734,261989800
10/19/07,153.089996,156.479996,149.660004,149.669998,118.019737,297169900
10/18/07,153.449997,154.190002,153.080002,153.690002,121.189613,148367500
10/17/07,154.979996,155.089996,152.470001,154.25,121.63118,216687300
10/16/07,154.410004,154.520004,153.470001,153.779999,121.260551,166525700
10/15/07,156.270004,156.360001,153.940002,155.009995,122.230377,161151900
10/12/07,155.460007,156.350006,155.270004,156.330002,123.271286,124546700
10/11/07,156.929993,157.520004,154.539993,155.470001,122.59314,233529100
10/10/07,156.039993,156.440002,155.410004,156.220001,123.184555,101711100
10/9/07,155.600006,156.5,155.029999,156.479996,123.389526,94054300
10/8/07,155.389999,155.490005,154.770004,155.020004,122.238319,71280400
10/5/07,155.029999,156.100006,154.630005,155.850006,122.892822,134579700
10/4/07,154.110001,154.259995,153.589996,154.020004,121.449799,76864400
10/3/07,153.809998,154.410004,153.009995,153.779999,121.260551,119055900
10/2/07,154.610001,154.649994,153.809998,154.089996,121.504967,112978800
10/1/07,152.600006,154.75,152.5,154.300003,121.67054,148162300
9/28/07,152.850006,153.190002,151.979996,152.580002,120.314301,133372100
9/27/07,152.910004,153.100006,152.190002,153.089996,120.716446,102713300
9/26/07,152.25,152.770004,151.389999,152.190002,120.006775,135547000
9/25/07,150.809998,151.660004,150.470001,151.389999,119.375954,142289900
9/24/07,152.419998,152.820007,151.360001,151.690002,119.612503,139450200
9/21/07,152.710007,153.119995,151.740005,151.970001,119.833298,141457500
9/20/07,153.339996,153.429993,152.110001,152.279999,119.510742,175186800
9/19/07,153.410004,154.389999,152.710007,153.360001,120.358353,193779900
9/18/07,148.830002,152.5,148.130005,152.460007,119.652046,263759500
9/17/07,148.309998,148.649994,147.630005,148.100006,116.230286,109870800
9/14/07,147.960007,149.089996,147.740005,148.899994,116.858116,121911000
9/13/07,148.550003,149.449997,148.199997,148.910004,116.86599,154079000
9/12/07,147.289993,148.440002,146.979996,147.869995,116.049805,149554600
9/11/07,146.240005,147.699997,146.130005,147.490005,115.751572,162081900
9/10/07,146.520004,146.720001,144.330002,145.789993,114.417358,192305900
9/7/07,146.479996,146.889999,145.259995,146.070007,114.637154,235447600
9/6/07,147.949997,148.610001,147.119995,148.130005,116.25386,127878400
9/5/07,148.199997,148.360001,147,147.789993,115.986984,166261800
9/4/07,147.449997,149.979996,147.399994,149.080002,116.999413,120062000
8/31/07,147.649994,148.5,146.830002,147.589996,115.830032,185477500
8/30/07,145.449997,147.190002,145.309998,146.149994,114.699875,191817300
8/29/07,144.369995,146.740005,143.960007,146.539993,115.005974,207654200
8/28/07,146.160004,146.25,143.460007,143.720001,112.792831,219790700
8/27/07,147.850006,148.330002,146.729996,146.949997,115.327759,113024300
8/24/07,146.479996,148.330002,146.279999,148.330002,116.410789,128901900
8/23/07,147.339996,147.649994,145.610001,146.520004,114.990288,203915300
8/22/07,146.009995,146.800003,145.330002,146.649994,115.092323,173156700
8/21/07,144.600006,145.970001,144.139999,144.929993,113.742424,157066400
8/20/07,145.169998,145.470001,143.289993,144.639999,113.514847,187320400
8/17/07,145.5,145.809998,141.389999,144.710007,113.569794,388218100
8/16/07,139.789993,142.940002,137,142.100006,111.521408,546743700
8/15/07,142.720001,144.460007,140.619995,141.039993,110.689499,323834000
8/14/07,145.699997,146.059998,142.720001,143.009995,112.235611,264134500
8/13/07,146.5,146.889999,145.020004,145.229996,113.977898,181917200
8/10/07,144.389999,146.5,143.119995,144.710007,113.569794,411018400
8/9/07,147.429993,148.949997,145.289993,145.389999,114.10347,357622100
8/8/07,148.410004,150.589996,147.339996,149.830002,117.588005,274930600
8/7/07,145.940002,149,145.229996,147.770004,115.971298,232568700
8/6/07,144.210007,146.830002,142.529999,146.210007,114.747009,324980000
8/3/07,147.279999,147.580002,143.199997,143.800003,112.855614,359398200
8/2/07,146.759995,147.759995,145.259995,147.600006,115.837891,294758400
8/1/07,145.179993,147.009995,143.949997,146.429993,114.919662,467670000
7/31/07,148.330002,149.460007,145.039993,145.720001,114.362404,316976700
7/30/07,145.929993,147.809998,145.289993,147.380005,115.665215,283017500
7/27/07,148.210007,148.869995,145.050003,145.110001,113.883705,422987600
7/26/07,150.190002,150.800003,146.389999,148.020004,116.167534,467592500
7/25/07,152.020004,152.389999,150.25,151.610001,118.984962,265214500
7/24/07,153.119995,154.279999,150.759995,151.300003,118.741669,256732400
7/23/07,154.179993,154.720001,153.300003,153.970001,120.837112,121183900
7/20/07,154.889999,154.990005,152.830002,153.5,120.468277,245502500
7/19/07,155.199997,155.529999,154.75,155.070007,121.700401,145212700
7/18/07,154.229996,154.800003,153.300003,154.470001,121.229523,237887400
7/17/07,154.929993,155.479996,154.679993,154.75,121.449242,126201300
7/16/07,154.990005,155.529999,154.580002,154.830002,121.511993,98378700
7/13/07,154.570007,155.460007,154.389999,154.850006,121.527794,111794300
7/12/07,152.369995,154.75,152.339996,154.389999,121.166748,133882500
7/11/07,150.75,152.050003,150.520004,151.990005,119.283173,175607600
7/10/07,152.289993,152.610001,150.770004,150.919998,118.443474,180362600
7/9/07,153.160004,153.360001,152.619995,153.100006,120.154335,72348100
7/6/07,152.380005,153.169998,151.929993,152.979996,120.060173,81109000
7/5/07,152.399994,152.559998,151.630005,152.179993,119.432327,89279000
7/3/07,152.179993,152.5,151.990005,152.339996,119.557838,54048400
7/2/07,150.869995,151.919998,150.770004,151.789993,119.126213,103357000
6/29/07,150.899994,151.649994,149.149994,150.429993,118.058899,199701800
6/28/07,150.380005,151.410004,149.669998,150.380005,118.019676,157705000
6/27/07,148.130005,150.570007,148.059998,150.399994,118.035339,213638000
6/26/07,150.210007,150.460007,148.279999,148.289993,116.379402,198445700
6/25/07,150.240005,151.25,149.020004,149.830002,117.588005,232014400
6/22/07,151.520004,151.770004,149.850006,150.550003,118.153076,204964700
6/21/07,151.080002,152.110001,150.25,151.979996,119.275345,205262000
6/20/07,153.580002,153.580002,150.960007,151.139999,118.616119,177119700
6/19/07,152.550003,153.380005,152.360001,153.270004,120.287758,110851700
6/18/07,153.380005,153.389999,152.660004,152.889999,119.989502,88537500
6/15/07,153.139999,153.660004,152.929993,153.070007,120.130768,154030800
6/14/07,152.059998,153.119995,152.029999,152.860001,119.451096,146396500
6/13/07,150.5,152.070007,149.720001,151.889999,118.693192,193208200
6/12/07,150.669998,151.539993,149.550003,149.649994,116.942734,233898000
6/11/07,150.929993,151.949997,150.699997,151.300003,118.232109,102015600
6/8/07,149.580002,151.190002,149.089996,151.039993,118.028915,175886000
6/7/07,151.559998,152.5,149.059998,149.100006,116.512939,232414600
6/6/07,152.860001,152.949997,151.75,151.839996,118.654083,164096800
6/5/07,153.740005,153.899994,152.860001,153.490005,119.943459,126917900
6/4/07,153.539993,154.389999,153.479996,154.100006,120.42012,78008800
6/1/07,153.880005,154.399994,153.509995,154.080002,120.404518,107771700
5/31/07,153.669998,153.889999,153.119995,153.320007,119.810585,114866700
5/30/07,151.460007,153.539993,151.339996,153.479996,119.935654,129013600
5/29/07,151.940002,152.5,151.449997,152.240005,118.966675,82020000
5/25/07,151.5,152.020004,151.179993,151.690002,118.536858,83309200
5/24/07,152.529999,153.210007,150.740005,151.059998,118.044579,187593000
5/23/07,152.949997,153.5,152.360001,152.440002,119.12294,133786600
5/22/07,152.699997,153.160004,152.380005,152.419998,119.107292,82148800
5/21/07,152.580002,153.229996,152.5,152.539993,119.201111,174664600
5/18/07,152.009995,152.619995,151.809998,152.619995,119.263611,99182000
5/17/07,151.380005,151.960007,151.110001,151.300003,118.232109,101132800
5/16/07,150.800003,151.630005,150.380005,151.600006,118.466515,114166500
5/15/07,150.699997,151.660004,150.190002,150.570007,117.661674,180673300
5/14/07,150.860001,151.300003,149.789993,150.529999,117.630386,108027500
5/11/07,149.75,150.929993,149.720001,150.860001,117.888306,113408900
5/10/07,150.729996,151.020004,149.270004,149.580002,116.888031,153617800
5/9/07,150.639999,152.820007,150.369995,151.160004,118.122719,102070100
5/8/07,150.580002,150.919998,150.130005,150.75,117.802277,80584000
5/7/07,150.880005,151.199997,150.809998,150.949997,117.95858,63461400
5/4/07,150.75,151.119995,150.220001,150.919998,117.935158,96409000
5/3/07,149.970001,150.399994,149.729996,150.350006,117.489746,86569700
5/2/07,148.899994,149.949997,148.75,149.539993,116.856773,87129800
5/1/07,148.419998,149.470001,147.669998,148.669998,116.176926,134342700
4/30/07,149.639999,149.740005,148.210007,148.289993,115.879951,100874100
4/27/07,149.089996,149.740005,148.839996,149.529999,116.848915,108191100
4/26/07,149.490005,149.800003,149.100006,149.649994,116.942734,88741600
4/25/07,148.729996,149.660004,148.020004,149.479996,116.809875,108418800
4/24/07,148.229996,148.399994,147.320007,148.119995,115.747139,114471000
4/23/07,148.369995,148.729996,147.970001,148.059998,115.700211,77270800
4/20/07,148.220001,148.619995,147.039993,148.619995,116.137764,124114100
4/19/07,146.550003,147.399994,146.360001,147.229996,115.051636,102947700
4/18/07,146.600006,147.699997,146.570007,147.270004,115.082893,88345300
4/17/07,146.970001,147.399994,146.649994,147.089996,114.942261,108424100
4/16/07,145.830002,146.860001,145.820007,146.699997,114.637421,83064600
4/13/07,144.899994,145.320007,144.360001,145.320007,113.559128,84287000
4/12/07,143.740005,144.919998,143.339996,144.660004,113.04332,115534400
4/11/07,144.820007,144.860001,143.539993,144.020004,112.543228,106365700
4/10/07,144.330002,144.850006,144.270004,144.610001,113.004257,56620000
4/9/07,144.649994,144.800003,144.149994,144.440002,112.871437,50967400
4/5/07,143.669998,144.440002,143.610001,144.240005,112.715118,46822800
4/4/07,143.690002,143.949997,143.160004,143.850006,112.41037,63995200
4/3/07,142.970001,143.979996,142.910004,143.690002,112.28537,82417800
4/2/07,142.160004,142.460007,141.479996,142.160004,111.089722,79416400
3/30/07,142.240005,142.839996,140.559998,142,110.964714,128194100
3/29/07,142.539993,142.610001,141.190002,141.970001,110.941254,139432700
3/28/07,142.139999,142.470001,141.259995,141.820007,110.824043,152907900
3/27/07,143.119995,143.160004,142.389999,142.860001,111.636742,99864600
3/26/07,143.5,143.649994,142.089996,143.199997,111.902405,113787500
3/23/07,143.279999,143.809998,143.149994,143.389999,112.050896,74416800
3/22/07,143.479996,143.679993,142.789993,143.179993,111.886803,118942200
3/21/07,141.100006,143.649994,140.820007,143.289993,111.97271,152368700
3/20/07,140.080002,141.050003,139.960007,140.970001,110.159843,82147400
3/19/07,139.259995,140.330002,139.149994,140.199997,109.558098,96161200
3/16/07,139.309998,139.630005,138.119995,138.529999,108.253105,121531600
3/15/07,138.970001,139.990005,138.800003,139.470001,108.557098,132435900
3/14/07,138.429993,139.360001,136.75,139.279999,108.409187,231853800
3/13/07,140.179993,140.770004,138.039993,138.25,107.60746,190605200
3/12/07,140.419998,141.339996,140.160004,140.990005,109.740166,80366900
3/9/07,141.309998,141.419998,140.080002,140.779999,109.576736,107765100
3/8/07,140.539993,141.160004,140.070007,140.740005,109.545578,117891600
3/7/07,139.589996,140.460007,139.399994,139.559998,108.627121,115144900
3/6/07,138.779999,140.119995,137.720001,139.699997,108.736046,143333300
3/5/07,137.929993,139.580002,137.330002,137.350006,106.906967,143750400
3/2/07,140.050003,140.660004,138.660004,138.669998,107.93438,162574000
3/1/07,139.339996,141.25,138.050003,140.509995,109.366585,212828600
2/28/07,140.389999,141.979996,139.800003,140.929993,109.693428,177536300
2/27/07,143.880005,144.199997,139,139.5,108.580421,274466500
2/26/07,145.830002,145.949997,144.75,145.169998,112.993668,69192800
2/23/07,145.740005,145.789993,145.029999,145.300003,113.094856,71966200
2/22/07,146.050003,146.419998,145.169998,145.869995,113.538506,79067400
2/21/07,145.610001,146.070007,145.350006,145.979996,113.624184,63971600
2/20/07,145.559998,146.199997,145,146.039993,113.670807,56911800
2/16/07,145.440002,145.759995,145.229996,145.729996,113.429581,39841800
2/15/07,145.669998,145.949997,145.429993,145.800003,113.484077,38715200
2/14/07,144.800003,145.899994,144.779999,145.610001,113.336159,66039400
2/13/07,143.770004,144.899994,143.759995,144.660004,112.596703,64081800
2/12/07,143.940002,144.039993,143.190002,143.449997,111.65493,65657000
2/9/07,145.059998,145.330002,143.389999,143.940002,112.036308,79084400
2/8/07,144.779999,145.119995,144.270004,145.020004,112.87693,70641000
2/7/07,145.119995,145.360001,144.570007,145.210007,113.024849,55669700
2/6/07,144.970001,145.029999,144.330002,144.889999,112.775772,57081300
2/5/07,144.699997,144.940002,144.339996,144.850006,112.744629,45705300
2/2/07,144.729996,144.949997,144.380005,144.809998,112.713501,49607000
2/1/07,144.149994,144.660004,143.910004,144.610001,112.557823,69312400
1/31/07,142.630005,144.130005,142.399994,143.75,111.88842,91868600
1/30/07,142.350006,142.860001,142.059998,142.789993,111.14122,70407600
1/29/07,142.190002,142.800003,141.740005,142.050003,110.565239,66114600
1/26/07,142.570007,142.649994,141.580002,142.130005,110.627487,67255600
1/25/07,143.860001,143.919998,142.009995,142.259995,110.728683,73583800
1/24/07,142.970001,143.979996,142.910004,143.949997,112.044106,55834700
1/23/07,142.259995,143.080002,142.059998,142.800003,111.148987,54064400
1/22/07,143.070007,143.100006,141.929993,142.380005,110.82209,60253600
1/19/07,142.539993,143.100006,142.460007,142.820007,111.164558,56973000
1/18/07,143.169998,143.259995,142.309998,142.539993,110.946617,68177300
1/17/07,142.850006,143.460007,142.729996,143.020004,111.320221,50241400
1/16/07,143.070007,143.440002,142.729996,142.960007,111.273537,44871300
1/12/07,142.149994,143.240005,142.110001,143.240005,111.491463,55370600
1/11/07,141.580002,142.619995,141.5,142.160004,110.650841,54476800
1/10/07,140.580002,141.570007,140.300003,141.539993,110.168274,72428000
1/9/07,141.309998,141.600006,140.399994,141.070007,109.80246,75680100
1/8/07,140.820007,141.410004,140.25,141.190002,109.895844,71655000
1/5/07,141.330002,141.399994,140.380005,140.539993,109.389923,76645300
1/4/07,141.229996,142.050003,140.610001,141.669998,110.26944,69620600
1/3/07,142.25,142.860001,140.570007,141.369995,110.035965,94807600
12/29/06,142.059998,142.539993,141.429993,141.619995,110.230515,45461200
12/28/06,142.410004,142.699997,141.990005,142.210007,110.689789,37288800
12/27/06,141.869995,142.600006,141.830002,142.509995,110.923271,39727100
12/26/06,140.809998,141.610001,140.779999,141.580002,110.199379,32696900
12/22/06,141.639999,141.649994,140.669998,140.75,109.553352,62069100
12/21/06,142.270004,142.429993,141.320007,141.619995,110.230515,48698400
12/20/06,142.279999,142.660004,142.009995,142.139999,110.635239,41469600
12/19/06,141.550003,142.559998,141.190002,142.220001,110.697571,65023600
12/18/06,142.539993,142.880005,141.75,141.949997,110.487411,48954600
12/15/06,142.639999,142.889999,142.240005,142.339996,110.790947,70857400
12/14/06,141.860001,143.240005,141.839996,143.119995,110.78083,64755200
12/13/06,142.229996,142.339996,141.559998,141.869995,109.813255,55520200
12/12/06,141.690002,141.869995,140.889999,141.720001,109.697174,77451600
12/11/06,141.419998,142.089996,141.339996,141.830002,109.782326,39779400
12/8/06,141.130005,141.899994,140.779999,141.419998,109.464951,79625500
12/7/06,142.029999,142.300003,141.110001,141.160004,109.263702,62857400
12/6/06,141.869995,142.070007,141.5,141.779999,109.743622,53253200
12/5/06,141.559998,141.960007,141.259995,141.899994,109.836487,73374400
12/4/06,140.25,141.550003,140.229996,141.289993,109.364319,87813200
12/1/06,140.529999,140.660004,138.970001,140.220001,108.536095,126080000
11/30/06,140.440002,141.050003,139.759995,140.529999,108.776047,83994300
11/29/06,139.470001,140.529999,139.080002,140.470001,108.729599,90034900
11/28/06,138.240005,139.160004,138.110001,139.020004,107.607285,106652900
11/27/06,140.279999,140.350006,138.380005,138.419998,107.142799,84545100
11/24/06,140.240005,140.839996,140.199997,140.350006,108.636734,30998000
11/22/06,140.75,141.160004,140.5,140.919998,109.077957,45505300
11/21/06,140.490005,140.669998,140.289993,140.639999,108.861221,51367900
11/20/06,140.300003,140.740005,139.940002,140.5,108.752861,69174200
11/17/06,139.929993,140.429993,139.729996,140.419998,108.69088,56353800
11/16/06,140.440002,140.679993,139.490005,140.380005,108.659943,76728800
11/15/06,139.570007,140.449997,139.529999,140.020004,108.381302,76509600
11/14/06,138.970001,139.740005,138.119995,139.619995,108.071678,96704000
11/13/06,138.179993,139.039993,138.070007,138.580002,107.266685,59398200
11/10/06,138.139999,138.339996,137.720001,138.240005,107.003517,48991500
11/9/06,139.009995,139.139999,137.899994,138.179993,106.957069,95916300
11/8/06,138,139.050003,136.860001,138.910004,107.522125,87517800
11/7/06,138.199997,138.979996,138,138.610001,107.289917,63318900
11/6/06,136.960007,138.279999,136.949997,138.080002,106.879662,63303300
11/3/06,137.270004,137.389999,135.619995,136.539993,105.687645,71346400
11/2/06,136.509995,137.009995,136.360001,136.779999,105.873405,60693100
11/1/06,138.220001,138.309998,136.720001,136.860001,105.935349,83005600
10/31/06,138.070007,138.259995,137.25,137.789993,106.65522,71274100
10/30/06,137.660004,138.199997,137.399994,137.809998,106.670677,49717800
10/27/06,138.610001,138.75,137.630005,137.910004,106.74807,80238000
10/26/06,138.660004,139,137.979996,138.779999,107.421486,66843700
10/25/06,137.740005,138.410004,137.509995,138.350006,107.088669,78105400
10/24/06,137.279999,137.929993,137.220001,137.880005,106.724861,53234900
10/23/06,136.559998,137.800003,136.389999,137.470001,106.407471,66219900
10/20/06,136.839996,136.949997,136.330002,136.839996,105.919868,48094500
10/19/06,136.389999,136.880005,136.229996,136.809998,105.896622,64063200
10/18/06,137.039993,137.369995,136.100006,136.589996,105.726311,86848600
10/17/06,136.470001,136.699997,135.669998,136.410004,105.586998,90500600
10/16/06,136.520004,137.050003,136.419998,136.839996,105.919868,42273000
10/13/06,136.160004,136.710007,136.039993,136.630005,105.757324,53944000
10/12/06,135.449997,136.389999,135.399994,136.279999,105.486382,59158600
10/11/06,134.839996,135.429993,134.300003,135.110001,104.580765,104071800
10/10/06,135.100006,135.449997,134.839996,135.270004,104.704597,56403700
10/9/06,134.850006,135.300003,134.639999,135.089996,104.565247,41176800
10/6/06,134.949997,135.100006,134.399994,135.009995,104.503342,64983600
10/5/06,134.919998,135.410004,134.75,135.179993,104.634933,60505900
10/4/06,133.229996,135,133.080002,134.919998,104.433693,80890500
10/3/06,132.889999,133.869995,132.649994,133.360001,103.226166,73108100
10/2/06,133.539993,133.830002,132.949997,133.080002,103.00943,51687400
9/29/06,133.800003,133.940002,133.479996,133.580002,103.396469,47966600
9/28/06,133.740005,133.990005,133.279999,133.690002,103.481606,58597500
9/27/06,133.490005,133.970001,133.270004,133.740005,103.520325,82432200
9/26/06,132.5,133.600006,132.399994,133.580002,103.396469,73962700
9/25/06,131.729996,132.850006,131.050003,132.479996,102.545029,92299100
9/22/06,131.669998,131.679993,131,131.470001,101.76326,65966800
9/21/06,132.610001,132.75,131.419998,131.869995,102.072861,88932500
9/20/06,132.25,132.770004,132.059998,132.509995,102.568245,75204100
9/19/06,132.119995,132.130005,131.070007,131.809998,102.026398,92089100
9/18/06,131.789993,132.389999,131.649994,132.139999,102.281876,64154100
9/15/06,132.309998,132.389999,131.679993,131.960007,102.142532,76703100
9/14/06,131.960007,132.240005,131.75,132.229996,101.903328,57805400
9/13/06,131.639999,132.449997,131.520004,132.220001,101.89566,62898400
9/12/06,130.559998,131.839996,130.369995,131.690002,101.487183,69875600
9/11/06,129.860001,130.690002,129.479996,130.410004,100.500748,68496600
9/8/06,130.080002,130.460007,129.830002,130.279999,100.400581,45096300
9/7/06,130.059998,130.570007,129.350006,129.910004,100.115448,86269400
9/6/06,131.110001,131.160004,130.330002,130.509995,100.577789,53795600
9/5/06,131.509995,131.850006,131.199997,131.669998,101.471786,52348300
9/1/06,131.139999,131.580002,130.839996,131.419998,101.279121,48794500
8/31/06,130.850006,130.990005,130.580002,130.639999,100.677994,37510300
8/30/06,130.869995,131.039993,130.550003,130.660004,100.693413,50052200
8/29/06,130.490005,130.830002,129.809998,130.580002,100.631767,61817800
8/28/06,129.649994,130.820007,129.639999,130.429993,100.516182,52681500
8/25/06,129.639999,130.25,129.550003,129.809998,100.038376,41756000
8/24/06,129.990005,130.100006,129.399994,129.649994,99.915024,57983000
8/23/06,130.179993,130.440002,129.190002,129.759995,99.999817,66592100
8/22/06,129.990005,130.520004,129.679993,130.119995,100.277252,60839900
8/21/06,130.179993,130.279999,129.800003,130.130005,100.284981,42133600
8/18/06,130.190002,130.690002,129.589996,130.690002,100.716553,58288400
8/17/06,129.580002,130.369995,129.490005,130.029999,100.207909,70992800
8/16/06,129.320007,129.889999,129.039993,129.699997,99.95359,71737600
8/15/06,128.25,128.869995,127.900002,128.630005,99.129005,68143000
8/14/06,127.629997,128.160004,126.919998,127.110001,97.957603,57839000
8/11/06,127.169998,127.199997,126.389999,127.010002,97.880539,47482200
8/10/06,126.580002,127.5,126.279999,127.370003,98.157967,69322300
8/9/06,128.179993,128.600006,126.610001,126.980003,97.85743,78910600
8/8/06,128.089996,128.460007,126.949997,127.410004,98.188835,90901300
8/7/06,127.900002,128.080002,127.400002,127.900002,98.566414,45377300
8/4/06,129.080002,129.429993,127.480003,128.199997,98.79763,96294200
8/3/06,127.339996,128.550003,127.150002,128.419998,98.967155,63693800
8/2/06,127.580002,128.460007,127.550003,128.080002,98.705147,64770900
8/1/06,127.339996,127.379997,126.599998,127.220001,98.042366,65225600
7/31/06,127.660004,127.959999,127.449997,127.849998,98.527878,49593100
7/28/06,127.040001,128.139999,126.860001,127.980003,98.628059,82137000
7/27/06,127.379997,127.690002,126.199997,126.709999,97.649361,87257100
7/26/06,126.589996,127.449997,126.18,126.830002,97.741814,84525800
7/25/06,125.980003,127.300003,125.720001,126.660004,97.610832,95480700
